,service_request_id,requested_datetime,service_name,agency_responsible,council_district,status_description,lat,long
2300,5084675,2018-07-06 17:12:00,GARBAGE MISSED,SWMS,10.0,OPEN,38.198309671,-85.63508305399999
2301,5080754,2018-07-06 17:17:00,ILLEGAL PARKING,PARKING AUTHORITY OF RIVER CTY,9.0,CLOSED,38.2505582365,-85.7269977972
2302,5084679,2018-07-06 17:20:08,VAP STRUC TRASH,IPL,3.0,CLOSED,38.1964006035,-85.7948243045
2303,5084680,2018-07-06 17:21:00,HIGH GRASS WEEDS,IPL,3.0,CLOSED,38.1964104062,-85.7947061883
2304,5084681,2018-07-06 17:22:00,STREET POTHOLE,LPM,8.0,CLOSED,38.2331913794,-85.7006196366
2305,5084683,2018-07-06 17:27:11,NLGE OUTAGE WIRE,WEATHER EVENTS,3.0,CLOSED,38.2248902698,-85.80569356310001
2306,5084684,2018-07-06 17:32:36,TRASH PVT PROP,IPL,6.0,CLOSED,38.2256063828,-85.76226990640001
2307,5082783,2018-07-06 17:34:00,DAMAGE GARB CART,SWMS,26.0,OPEN,38.2177947537,-85.6355554415
2308,5084685,2018-07-06 17:35:38,NMISC OTHER,MISCELLANEOUS,15.0,CLOSED,38.1906978557,-85.7744503522
2309,5084686,2018-07-06 17:38:22,RECYCLE BINS,SWMS,6.0,CLOSED,38.2501577983,-85.7894794898
2310,5084689,2018-07-06 17:41:00,SIDEWALK OBSTRUC,LPM,17.0,OPEN,38.2975256855,-85.502388518
2311,5084688,2018-07-06 17:41:01,VAP LOT WEEDS,IPL,5.0,CLOSED,38.2619369044,-85.7969744252
2312,5084690,2018-07-06 17:43:07,NGARBAGE QUEST,SWMS,3.0,CLOSED,38.2320598887,-85.7981417781
2313,5084691,2018-07-06 17:45:00,YARD WASTE MISS,SWMS,5.0,CLOSED,38.263095634,-85.7805229813
2314,5084693,2018-07-06 17:47:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,10.0,CLOSED,38.1957761879,-85.7161299309
2315,5084694,2018-07-06 17:47:00,STREET REPAIR,METROCALL,17.0,CLOSED,38.2935904756,-85.5824043122
2316,5084696,2018-07-06 17:48:00,ALC BEV CONTROL,IPL,9.0,CLOSED,38.2528952677,-85.6621716068
2317,5084697,2018-07-06 17:52:00,VAP EXTERIOR,IPL,10.0,CLOSED,38.193448268699996,-85.7136435337
2318,5084698,2018-07-06 17:52:48,DEAD ANIMAL,SWMS,7.0,CLOSED,38.282144860500004,-85.5871347212
2319,5084699,2018-07-06 17:53:33,LITTER BASKETS,SWMS,4.0,CLOSED,38.2531822083,-85.7380324796
2320,5084700,2018-07-06 17:54:00,STREET TREE,LPM,10.0,CLOSED,38.193566873,-85.71491610310001
2321,5084701,2018-07-06 17:55:37,NGARBAGE QUEST,SWMS,5.0,CLOSED,38.2727020321,-85.803237732
2322,5084702,2018-07-06 17:57:29,STRAY ANIMAL,ANIMAL SERVICES,1.0,CLOSED,38.1927724599,-85.84082900979999
2323,5067580,2018-07-06 18:00:00,ILLEGAL DUMPING,SWMS,5.0,CLOSED,38.2623900264,-85.7978061368
2324,5034637,2018-07-06 18:06:00,EXTERIOR VIOL,IPL,2.0,CLOSED,38.1641848095,-85.6805058688
2325,5084336,2018-07-06 18:23:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,26.0,CLOSED,38.2210992734,-85.6462518558
2326,5084711,2018-07-06 18:26:00,NEW RECYCLE CART,SWMS,15.0,CLOSED,38.2046689144,-85.780315736
2327,5084716,2018-07-06 18:41:49,NGARBAGE QUEST,SWMS,3.0,CLOSED,38.2310736528,-85.7969195408
2328,5084717,2018-07-06 18:43:00,GARBAGE MISSED,SWMS,4.0,OPEN,38.2510519374,-85.7868585209
2329,5084718,2018-07-06 18:44:00,STOLEN GARB CART,SWMS,4.0,OPEN,38.2510931675,-85.78685591060001
2330,5084720,2018-07-06 18:48:47,NSWMS OTHER,SWMS,1.0,CLOSED,38.2446140132,-85.8078224285
2331,5084721,2018-07-06 18:51:00,NPVA,GOVERNMENT,3.0,CLOSED,38.2273896275,-85.78576955930001
2332,5084723,2018-07-06 19:13:00,VAP STRUC WEEDS,IPL,4.0,CLOSED,38.2374419747,-85.7435947264
2333,5088747,2018-07-06 20:01:00,TRASH PVT PROP,IPL,3.0,CLOSED,38.1649715734,-85.8273880041
2334,5088959,2018-07-06 20:03:00,SIDEWALK REPAIR,PUBLIC WORKS,9.0,CLOSED,38.2536353168,-85.6828111459
2335,5084724,2018-07-06 20:26:00,DDI,METROPOLITAN SEWER DISTRICT,5.0,OPEN,38.2610870327,-85.798725803
2336,5084726,2018-07-06 21:40:00,HIGH GRASS WEEDS,IPL,15.0,CLOSED,38.2135814273,-85.7480993973
2337,5084727,2018-07-06 22:12:00,ANIMAL NOISE,ANIMAL SERVICES,16.0,CLOSED,38.3100042452,-85.525352769
2338,5084728,2018-07-06 22:30:00,DAMAGE GARB CART,SWMS,10.0,CLOSED,38.210448588,-85.714494144
2339,5084730,2018-07-06 22:46:00,HIGH GRASS WEEDS,IPL,1.0,CLOSED,38.1955419212,-85.8379280452
2340,5088964,2018-07-06 23:08:00,LIGHTING REPAIR,PUBLIC WORKS,6.0,CLOSED,38.2262730766,-85.7536043026
2341,5084732,2018-07-07 00:02:00,LIGHTING REPAIR,PUBLIC WORKS,25.0,CLOSED,38.1435592597,-85.7904921408
2342,5088962,2018-07-07 08:59:00,HIGH GRASS WEEDS,IPL,14.0,CLOSED,38.1292979837,-85.86828234149999
2343,5088954,2018-07-07 09:54:00,HIGH GRASS WEEDS,IPL,17.0,CLOSED,38.2884214628,-85.5822083841
2344,5084801,2018-07-07 10:11:00,STOLEN GARB CART,SWMS,15.0,OPEN,38.179128974,-85.7995475071
2345,5084802,2018-07-07 10:12:00,HIGH GRASS WEEDS,IPL,15.0,CLOSED,38.2146212211,-85.7501084732
2346,5084803,2018-07-07 10:42:00,EXTERIOR VIOL,IPL,25.0,CLOSED,38.147757119699996,-85.8192312741
2347,5084804,2018-07-07 10:49:00,ILLEGAL DUMPING,SWMS,25.0,CLOSED,38.1479441785,-85.8188005814
2348,5088955,2018-07-07 10:58:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,8.0,OPEN,38.2360707778,-85.7185379595
2349,5084807,2018-07-07 12:33:00,INTERIOR VIOL,IPL,10.0,CLOSED,38.2036441667,-85.6737892669
2350,5088966,2018-07-07 13:08:00,GARBAGE VIOLATIO,SWMS,9.0,CLOSED,38.257175976,-85.69746076439999
2351,5084809,2018-07-07 13:11:00,HIGH GRASS WEEDS,IPL,15.0,CLOSED,38.2161911427,-85.749545625
2352,5088960,2018-07-07 13:12:00,HIGH GRASS WEEDS,IPL,9.0,CLOSED,38.257175976,-85.69746076439999
2353,5088963,2018-07-07 13:13:00,MOSQUITOS,HEALTH DEPARTMENT,5.0,CLOSED,38.2625326744,-85.8056744842
2354,5088980,2018-07-07 13:15:00,OVERGROWTH,KY DEPT OF TRANSPORTATION,5.0,OPEN,38.2625326744,-85.8056744842
2355,5088974,2018-07-07 13:19:00,ALLEY POTHOLE,LPM,5.0,CLOSED,38.2625326744,-85.8056744842
2356,5084812,2018-07-07 14:38:00,STOLEN GARB CART,SWMS,8.0,OPEN,38.236361428,-85.7192297896
2357,5084813,2018-07-07 14:57:00,ILLEGAL DUMPING,SWMS,21.0,CLOSED,38.1794296532,-85.6970017848
2358,5088978,2018-07-07 15:04:00,ILLEGAL DUMPING,SWMS,1.0,CLOSED,38.229416264499996,-85.81863109
2359,5088972,2018-07-07 15:42:00,TRASH PVT PROP,IPL,4.0,CLOSED,38.2423372736,-85.74091651350001
2360,5084815,2018-07-07 16:58:00,STOLEN GARB CART,SWMS,5.0,CLOSED,38.2679882195,-85.7864924237
2361,5089032,2018-07-07 18:24:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,4.0,CLOSED,38.2493353099,-85.7359372169
2362,5084816,2018-07-07 19:01:00,RECYCLE BINS,SWMS,8.0,CLOSED,38.2269532037,-85.6860554133
2363,5088983,2018-07-07 20:15:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,13.0,CLOSED,38.0945738604,-85.6707555439
2364,5084818,2018-07-07 20:25:00,BASKETBALL GOAL,LPM,14.0,CLOSED,38.0877688615,-85.8826455242
2365,5084820,2018-07-07 20:30:00,ZONING CONCERNS,IPL,21.0,CLOSED,38.1858373498,-85.75961574979999
2366,5088976,2018-07-07 20:37:00,SIDEWALK REPAIR,PUBLIC WORKS,9.0,CLOSED,38.2545779325,-85.688569487
2367,5089033,2018-07-07 21:30:00,GRAFFITI,KY DEPT OF TRANSPORTATION,7.0,OPEN,,
2368,5084821,2018-07-07 22:22:00,LIGHTING REPAIR,PUBLIC WORKS,9.0,CLOSED,38.2358165693,-85.6650603864
2369,5084822,2018-07-07 23:10:00,DEAD ANIMAL,SWMS,11.0,CLOSED,38.188281461,-85.5519459676
2370,5088981,2018-07-08 00:11:00,LIGHTING REPAIR,PUBLIC WORKS,21.0,CLOSED,38.1616633504,-85.771260635
2371,5084823,2018-07-08 08:18:00,DAMAGE GARB CART,SWMS,8.0,OPEN,38.2334929437,-85.7178034014
2372,5084824,2018-07-08 08:52:00,HIGH GRASS WEEDS,IPL,22.0,CLOSED,38.1120160662,-85.576118004
2373,5084825,2018-07-08 09:08:00,NEW BLDG ISSUE,IPL,8.0,OPEN,38.2380718563,-85.7109561422
2374,5084826,2018-07-08 09:12:00,DUMPSTER OR POD,PUBLIC WORKS,8.0,CLOSED,38.2373767704,-85.7122931957
2375,5084830,2018-07-08 11:04:00,ILLEGAL DUMPING,SWMS,4.0,CLOSED,38.2310254067,-85.74324693199999
2376,5088982,2018-07-08 11:15:00,HIGH GRASS WEEDS,IPL,4.0,CLOSED,38.246018475300005,-85.7298203042
2377,5089034,2018-07-08 11:42:00,EXTERIOR VIOL,IPL,6.0,CLOSED,38.2104911546,-85.76495577840001
2378,5089035,2018-07-08 11:46:00,ILLEGAL DUMPING,SWMS,15.0,CLOSED,38.2082267456,-85.7652740424
2379,5089036,2018-07-08 12:11:00,SIDEWALK REPAIR,PUBLIC WORKS,21.0,OPEN,38.1814961389,-85.76357909810001
2380,5084831,2018-07-08 12:21:00,DAMAGE GARB CART,SWMS,10.0,OPEN,38.214922508899996,-85.7392331218
2381,5084832,2018-07-08 12:21:00,ILLEGAL SIGN,PUBLIC WORKS,15.0,CLOSED,38.1949957062,-85.7740498097
2382,5084834,2018-07-08 13:17:00,HIGH GRASS WEEDS,IPL,8.0,CLOSED,38.2310165963,-85.71489137420001
2383,5084835,2018-07-08 13:17:00,VAP STRUC WEEDS,IPL,5.0,CLOSED,38.265279712600005,-85.794865014
2384,5084838,2018-07-08 13:26:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,21.0,OPEN,38.1894573267,-85.76129511020001
2385,5088975,2018-07-08 14:30:00,HIGH GRASS WEEDS,IPL,24.0,CLOSED,38.1204130302,-85.6841020371
2386,5088973,2018-07-08 14:33:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,21.0,CLOSED,38.1667411704,-85.7695962175
2387,5088979,2018-07-08 14:48:00,VAP EXTERIOR,IPL,5.0,CLOSED,38.261458141,-85.82458300260001
2388,5084839,2018-07-08 16:38:00,DAMAGE GARB CART,SWMS,9.0,OPEN,38.2506779629,-85.6945903929
2389,5084840,2018-07-08 16:54:00,DAMAGE GARB CART,SWMS,9.0,OPEN,38.2506779629,-85.6945903929
2390,5084841,2018-07-08 17:33:00,NEW RECYCLE CART,SWMS,5.0,CLOSED,38.2545338771,-85.8162514546
2391,5089094,2018-07-08 17:50:00,HIGH GRASS WEEDS,IPL,6.0,CLOSED,38.2312604953,-85.7606258278
2392,5084843,2018-07-08 18:12:00,DAMAGE GARB CART,SWMS,21.0,CLOSED,38.1791429567,-85.774931741
2393,5084844,2018-07-08 19:21:00,HIGH GRASS WEEDS,IPL,14.0,CLOSED,38.143353392899996,-85.8538394525
2394,5084845,2018-07-08 20:11:00,HIGH GRASS WEEDS,IPL,16.0,CLOSED,38.3010345973,-85.6254034415
2395,5084846,2018-07-08 20:27:00,GARBAGE VIOLATIO,SWMS,1.0,CLOSED,38.1748719122,-85.8470093979
2396,5088969,2018-07-08 21:09:00,VAP EXTERIOR,IPL,4.0,CLOSED,38.234922835999996,-85.73935066770001
2397,5088970,2018-07-08 21:10:00,VAP EXTERIOR,IPL,4.0,CLOSED,38.234879342199996,-85.7395308369
2398,5088971,2018-07-08 21:16:00,MOSQUITOS,HEALTH DEPARTMENT,4.0,CLOSED,38.240732705700005,-85.7299598536
2399,5084847,2018-07-08 21:41:00,SIDEWALK OBSTRUC,LPM,4.0,CLOSED,38.2513570723,-85.7342424424
2400,5084848,2018-07-09 00:04:00,DAMAGE GARB CART,SWMS,5.0,CLOSED,38.266530560300005,-85.822150038
2401,5088987,2018-07-09 05:47:00,CURB REPAIR,PUBLIC WORKS,8.0,OPEN,38.2268927637,-85.7204761792
2402,5084849,2018-07-09 06:39:00,JUNK VIOLATION,SWMS,8.0,CLOSED,38.2385629841,-85.7123101114
2403,5084850,2018-07-09 06:41:00,GARBAGE VIOLATIO,SWMS,10.0,CLOSED,38.2314542037,-85.7307109059
2404,5084851,2018-07-09 06:42:00,GARBAGE VIOLATIO,SWMS,15.0,CLOSED,38.2169471068,-85.75077264560001
2405,5084852,2018-07-09 06:42:00,MISCELLANEOUS,METRO POLICE DEPARTMENT,4.0,CLOSED,38.2481895939,-85.763072725
2406,5084853,2018-07-09 06:43:00,TRASH PVT PROP,IPL,22.0,CLOSED,38.1641899396,-85.5910703521
2407,5084854,2018-07-09 06:43:00,JUNK VIOLATION,SWMS,26.0,CLOSED,38.2199014183,-85.6523261074
2408,5084860,2018-07-09 06:44:00,DAMAGE GARB CART,SWMS,8.0,CLOSED,38.2264735447,-85.691104564
2409,5084855,2018-07-09 06:45:00,GARBAGE VIOLATIO,SWMS,22.0,CLOSED,38.164762084,-85.5950463939
2410,5084856,2018-07-09 06:46:00,JUNK VIOLATION,SWMS,6.0,CLOSED,38.2302252235,-85.7527425547
2411,5084857,2018-07-09 06:47:00,JUNK VIOLATION,SWMS,15.0,CLOSED,38.2171399609,-85.7511525877
2412,5084858,2018-07-09 06:49:00,JUNK VIOLATION,SWMS,6.0,CLOSED,38.243652294600004,-85.79732325399999
2413,5084859,2018-07-09 06:50:00,JUNK VIOLATION,SWMS,6.0,CLOSED,38.2436869728,-85.7974006055
2414,5084861,2018-07-09 06:51:00,JUNK VIOLATION,SWMS,6.0,CLOSED,38.2423519424,-85.7941022509
2415,5084559,2018-07-09 06:55:00,STREET HAZARD,LPM,12.0,CLOSED,38.1571913297,-85.8847646106
2416,5084862,2018-07-09 06:59:00,STREET POTHOLE,LPM,26.0,CLOSED,38.2180622127,-85.6278081929
2417,5084864,2018-07-09 07:05:00,NEW RECYCLE CART,SWMS,8.0,CLOSED,38.2189049873,-85.6950726474
2418,5084865,2018-07-09 07:10:00,NEW RECYCLE CART,SWMS,26.0,CLOSED,38.2100537924,-85.6458499263
2419,5079791,2018-07-09 07:12:00,JUNK MISSED,SWMS,5.0,CLOSED,38.272817170500005,-85.812726594
2420,5084868,2018-07-09 07:14:00,NJUNK WEEK,PICKUP DAYS,6.0,CLOSED,38.2379289119,-85.7852472159
2421,5084870,2018-07-09 07:16:00,GARBAGE MISSED,SWMS,5.0,OPEN,38.260503264,-85.814708265
2422,5084869,2018-07-09 07:16:11,DEAD ANIMAL,SWMS,11.0,CLOSED,38.188281461,-85.5519459676
2423,5084872,2018-07-09 07:17:00,HIGH GRASS WEEDS,IPL,18.0,CLOSED,38.231987187600005,-85.6270138488
2424,5084873,2018-07-09 07:19:00,DAMAGE GARB CART,SWMS,10.0,OPEN,38.207154505300004,-85.7128371258
2425,5084875,2018-07-09 07:19:00,NEW RECYCLE CART,SWMS,9.0,CLOSED,38.2647893714,-85.7095569543
2426,5083905,2018-07-09 07:23:00,GARBAGE MISSED,SWMS,25.0,OPEN,38.1427583867,-85.7814439519
2427,5084880,2018-07-09 07:23:00,NEW RECYCLE CART,SWMS,10.0,CLOSED,38.230655489600004,-85.7360773897
2428,5084877,2018-07-09 07:23:07,VAP STRUC WEEDS,IPL,3.0,CLOSED,38.2299308024,-85.8056274175
2429,5084879,2018-07-09 07:25:00,TRAF SIGNAL REPR,PUBLIC WORKS,18.0,CLOSED,38.2464239539,-85.5769000535
2430,5084884,2018-07-09 07:26:00,NGARBAGE QUEST,SWMS,18.0,CLOSED,38.260742044699995,-85.5967823841
2431,5084885,2018-07-09 07:26:00,WEATHER RELATED,PUBLIC WORKS,1.0,CLOSED,38.2432190702,-85.8047140827
2432,5084881,2018-07-09 07:26:02,LIGHTING REPAIR,PUBLIC WORKS,1.0,CLOSED,38.2432190702,-85.8047140827
2433,5084882,2018-07-09 07:26:19,ZONING CONCERNS,IPL,24.0,CLOSED,38.1472448568,-85.6440254594
2434,5084883,2018-07-09 07:26:34,NGARBAGE QUEST,SWMS,18.0,CLOSED,38.260742044699995,-85.5967823841
2435,5084888,2018-07-09 07:27:00,NEW RECYCLE CART,SWMS,5.0,CLOSED,38.2704806259,-85.7876355601
2436,5084891,2018-07-09 07:31:00,NEW GARBAGE CART,SWMS,8.0,CLOSED,38.2186454601,-85.6954051561
2437,5084890,2018-07-09 07:32:00,GARBAGE MISSED,SWMS,5.0,OPEN,38.26643654,-85.8064060562
2438,5084879,2018-07-09 07:34:57,TRAF SIGNAL REPR,PUBLIC WORKS,18.0,CLOSED,38.2464239539,-85.5769000535
2439,5084892,2018-07-09 07:37:00,REPORT LITTERER,SWMS,17.0,OPEN,38.315553611700004,-85.5613994505
2440,5084893,2018-07-09 07:38:45,TRASH PVT PROP,IPL,4.0,CLOSED,38.2547224322,-85.747217088
2441,5084879,2018-07-09 07:39:00,TRAF SIGNAL REPR,PUBLIC WORKS,18.0,CLOSED,38.2464239539,-85.5769000535
2442,5084896,2018-07-09 07:40:00,NEW RECYCLE CART,SWMS,15.0,CLOSED,38.2096554324,-85.7482098996
2443,5084895,2018-07-09 07:40:55,NMISC OTHER,MISCELLANEOUS,21.0,CLOSED,38.1858373498,-85.75961574979999
2444,5082949,2018-07-09 07:42:00,TRASH PVT PROP,IPL,21.0,CLOSED,38.1858373498,-85.75961574979999
2445,5064312,2018-07-09 07:43:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,8.0,OPEN,38.221688723,-85.6532296134
2446,5082949,2018-07-09 07:43:00,TRASH PVT PROP,IPL,21.0,CLOSED,38.1858373498,-85.75961574979999
2447,5077845,2018-07-09 07:47:00,ABANDON VEHICLE,METRO POLICE DEPARTMENT,8.0,OPEN,38.221688723,-85.6532296134
2448,5084900,2018-07-09 07:48:00,DAMAGE GARB CART,SWMS,15.0,OPEN,38.178868751799996,-85.8001160445
2449,5084902,2018-07-09 07:49:00,NEW RECYCLE CART,SWMS,15.0,CLOSED,38.178868751799996,-85.8001160445
2450,5084903,2018-07-09 07:50:10,NPOLICE JUD OTH,POLICE & JUDICIAL,8.0,CLOSED,38.221688723,-85.6532296134
2451,5084905,2018-07-09 07:54:00,GARBAGE MISSED,SWMS,18.0,OPEN,38.230232294299995,-85.6253825065
2452,5084906,2018-07-09 07:54:55,VAP STRUC WEEDS,IPL,5.0,CLOSED,38.2470219575,-85.8183357179
2453,5084909,2018-07-09 07:57:42,STRAY ANIMAL,ANIMAL SERVICES,10.0,CLOSED,38.2259761038,-85.72998999100001
2454,5080868,2018-07-09 07:58:00,STREET POTHOLE,LPM,5.0,CLOSED,38.2762097955,-85.8013304042
2455,5084910,2018-07-09 07:59:46,VAP STRUC PESTS,IPL,6.0,CLOSED,38.244042075799996,-85.7989961535
2456,5084911,2018-07-09 08:00:05,EXTERIOR VIOL,IPL,6.0,CLOSED,38.225697949200004,-85.758163625
2457,5084918,2018-07-09 08:01:00,NEW RECYCLE CART,SWMS,10.0,CLOSED,38.2115979981,-85.7011858168
2458,5084916,2018-07-09 08:03:00,RAT BAITING,IPL,5.0,CLOSED,38.2480686233,-85.8148339057
2459,5084920,2018-07-09 08:05:00,EXTERIOR VIOL,IPL,10.0,CLOSED,38.233308616,-85.73044578310001
2460,5084921,2018-07-09 08:05:00,ILLEGAL DUMPING,SWMS,3.0,CLOSED,38.2289531759,-85.78820845899999
2461,5084923,2018-07-09 08:06:00,GARBAGE MISSED,SWMS,21.0,OPEN,38.1710523216,-85.7660613066
2462,5084924,2018-07-09 08:06:00,STREET HAZARD,LPM,21.0,CLOSED,38.1892359194,-85.7667045953
2463,5084922,2018-07-09 08:06:09,LIGHTING REPAIR,PUBLIC WORKS,15.0,CLOSED,38.196868655900005,-85.774687669
2464,5084925,2018-07-09 08:07:00,NEW RECYCLE CART,SWMS,21.0,CLOSED,38.1737091872,-85.772093685
2465,5088989,2018-07-09 08:08:00,TRAFFIC CONCERN,METRO POLICE DEPARTMENT,21.0,OPEN,38.171449225100005,-85.7738632409
2466,5084927,2018-07-09 08:11:00,HIGH GRASS WEEDS,IPL,21.0,CLOSED,38.1873411175,-85.7765999945
2467,5078565,2018-07-09 08:15:00,EXTERIOR VIOL,IPL,8.0,CLOSED,38.2223344647,-85.6756977509
2468,5084929,2018-07-09 08:15:00,RAT BAITING,IPL,21.0,CLOSED,38.181279949499995,-85.70809251819999
2469,5084930,2018-07-09 08:15:41,ZONING CONCERNS,IPL,21.0,CLOSED,38.1863639693,-85.7218345436
2470,5084932,2018-07-09 08:16:00,PARK MAINTAIN,METRO PARKS,15.0,CLOSED,38.1597354696,-85.7815371397
2471,5084933,2018-07-09 08:16:00,STREET POTHOLE,LPM,11.0,OPEN,38.1963579765,-85.5927405229
2472,5084938,2018-07-09 08:16:00,NEW RECYCLE CART,SWMS,8.0,CLOSED,38.2148800767,-85.6998450576
2473,5084931,2018-07-09 08:16:20,DEAD ANIMAL,SWMS,17.0,CLOSED,38.2754650924,-85.5529332579
2474,5084231,2018-07-09 08:17:00,GARBAGE MISSED,SWMS,26.0,CLOSED,38.2175057496,-85.6455231418
2475,5084935,2018-07-09 08:17:00,RECYCLING MISSED,SWMS,8.0,CLOSED,38.2387005931,-85.7279928386
2476,5084936,2018-07-09 08:17:00,SIDEWALK REPAIR,PUBLIC WORKS,13.0,CLOSED,38.1278318406,-85.7707270218
2477,5078200,2018-07-09 08:23:00,DDI,METROPOLITAN SEWER DISTRICT,1.0,CLOSED,38.1690005653,-85.8732363075
2478,5084944,2018-07-09 08:25:00,MOSQUITOS,HEALTH DEPARTMENT,13.0,CLOSED,38.1311078943,-85.7567971432
2479,5084952,2018-07-09 08:27:00,VAP LOT WEEDS,IPL,23.0,CLOSED,38.0884942975,-85.642698755
2480,5084953,2018-07-09 08:27:00,STREET REPAIR,LPM,19.0,CLOSED,38.2551965785,-85.4769512989
2481,5084956,2018-07-09 08:28:00,HIGH GRASS WEEDS,IPL,15.0,CLOSED,38.2100645348,-85.7482183343
2482,5084957,2018-07-09 08:30:00,RECYCLING MISSED,SWMS,9.0,CLOSED,38.260282752600006,-85.6847187025
2483,5084959,2018-07-09 08:31:00,GARBAGE MISSED,SWMS,6.0,CLOSED,38.2099492591,-85.7709348777
2484,5084964,2018-07-09 08:32:43,EXTERIOR VIOL,IPL,21.0,CLOSED,38.178565016,-85.7718683017
2485,5084965,2018-07-09 08:33:00,SIGNAGE REPAIR,PUBLIC WORKS,4.0,CLOSED,38.243816427,-85.7554017824
2486,5084966,2018-07-09 08:33:32,VAP LOT WEEDS,IPL,3.0,CLOSED,38.2307961167,-85.7973453718
2487,5084969,2018-07-09 08:35:00,REPORT LITTERER,SWMS,19.0,OPEN,38.2462700698,-85.5261846417
2488,5044403,2018-07-09 08:36:00,MISCELLANEOUS,METRO PARKS,6.0,CLOSED,38.2118487848,-85.77058826140001
2489,5084970,2018-07-09 08:36:00,PARK MAINTAIN,METRO PARKS,7.0,CLOSED,38.2850040251,-85.6919564195
2490,5084971,2018-07-09 08:37:00,ROAD WORK ISSUE,PUBLIC WORKS,9.0,CLOSED,38.2649198955,-85.6971762309
2491,5084972,2018-07-09 08:37:00,DAMAGE GARB CART,SWMS,21.0,CLOSED,38.1473577523,-85.7684887131
2492,5080923,2018-07-09 08:38:00,GARBAGE VIOLATIO,SWMS,1.0,CLOSED,38.2418872602,-85.8135446016
2493,5084976,2018-07-09 08:38:00,HEALTH CONCERNS,HEALTH DEPARTMENT,17.0,CLOSED,38.3140745883,-85.5630203166
2494,5084974,2018-07-09 08:39:00,EASEMENT OTHER,LPM,22.0,CLOSED,38.1515627663,-85.5843304222
2495,5084975,2018-07-09 08:39:40,TRASH PVT PROP,IPL,15.0,CLOSED,38.191856459,-85.7694253154
2496,5084977,2018-07-09 08:41:00,OVERGROWTH,LPM,10.0,OPEN,38.1897169039,-85.6723759776
2497,5084978,2018-07-09 08:42:00,VAP STRUC WEEDS,IPL,5.0,CLOSED,38.2599930452,-85.8091171981
2498,5084979,2018-07-09 08:42:34,RECYCLE BINS,SWMS,6.0,CLOSED,38.2101156546,-85.7735489423
2499,5084980,2018-07-09 08:42:35,LIGHTING REPAIR,PUBLIC WORKS,10.0,CLOSED,38.2127201093,-85.7355539463
2500,5084981,2018-07-09 08:43:00,HIGH GRASS WEEDS,IPL,10.0,CLOSED,38.193137551199996,-85.7213174805
2501,5088990,2018-07-09 08:44:00,TRASH PVT PROP,IPL,1.0,CLOSED,38.239398315500004,-85.81195537319999
2502,5084984,2018-07-09 08:45:21,VAP STRUC WEEDS,IPL,5.0,CLOSED,38.2718639586,-85.7912426648
2503,5084988,2018-07-09 08:48:00,ROADSIDE LITTER,SWMS,6.0,CLOSED,38.2325669282,-85.7594169406
2504,5084990,2018-07-09 08:48:00,LITTER BASKETS,SWMS,6.0,CLOSED,38.2325669282,-85.7594169406
2505,5084987,2018-07-09 08:48:02,NCODES & REGS,METRO AGENCIES,9.0,CLOSED,38.259744446199996,-85.7121828345
2506,5084991,2018-07-09 08:49:00,RESTAURANT ISSUE,HEALTH DEPARTMENT,24.0,CLOSED,38.1393977551,-85.6731923859
2507,5084931,2018-07-09 08:51:00,DEAD ANIMAL,SWMS,17.0,CLOSED,38.2754650924,-85.5529332579
2508,5084994,2018-07-09 08:51:00,UTILITY CONCERNS,PUBLIC WORKS,6.0,CLOSED,38.2325669282,-85.7594169406
2509,5084995,2018-07-09 08:52:00,VAP LOT WEEDS,IPL,4.0,CLOSED,38.240690563899996,-85.7414746909
2510,5084996,2018-07-09 08:52:00,VAP LOT WEEDS,IPL,4.0,CLOSED,38.2405254248,-85.74150263989999
2511,5084997,2018-07-09 08:53:00,STREET CLEANING,SWMS,1.0,CLOSED,38.242422836399996,-85.8137476599
2512,5084999,2018-07-09 08:55:00,GARBAGE MISSED,SWMS,5.0,OPEN,38.260060148200004,-85.81989564850001
2513,5084998,2018-07-09 08:55:18,LIGHTING REPAIR,PUBLIC WORKS,6.0,CLOSED,38.241476481,-85.7948845672
2514,5083376,2018-07-09 08:57:00,VAP LOT TRASH,IPL,15.0,CLOSED,38.2082267456,-85.7652740424
2515,5085003,2018-07-09 08:57:00,GARBAGE MISSED,SWMS,9.0,OPEN,38.2565718551,-85.71835694970001
2516,5066396,2018-07-09 08:58:00,SIGNAGE NEW,PUBLIC WORKS,21.0,CLOSED,38.1811176575,-85.7677673541
2517,5085004,2018-07-09 08:58:00,WEATHER RELATED,PUBLIC WORKS,15.0,CLOSED,38.2191990958,-85.7441387474
2518,5085005,2018-07-09 08:58:00,SIDEWALK REPAIR,PUBLIC WORKS,4.0,CLOSED,38.2498986628,-85.78056875770001
2519,5085006,2018-07-09 08:58:00,UTILITY CUT,AT&T,25.0,CLOSED,38.104599062199995,-85.83735129029999
